tool,type,dataset,genome,ends,read_length,aligned,accuracy,overaligned,time,memory
minimap2,map,sim3,CHM13,se,100,99.0564,89.7113,628,20.915,11.2824
minimap2,map,sim3,CHM13,se,150,99.5376,91.7156,1058,23.389,11.2869
minimap2,map,sim3,CHM13,se,200,99.6541,92.6685,1438,25.159,11.216
minimap2,map,sim3,CHM13,se,300,99.6717,93.6883,2211,28.032,11.2805
minimap2,map,sim3,CHM13,se,500,99.5803,94.787,3725,33.031,11.3078
minimap2,map,sim4,CHM13,se,50,81.4398,69.4969,274,18.009,11.4177
minimap2,map,sim4,CHM13,se,75,96.0763,84.5586,726,18.890,11.4111
minimap2,map,sim4,CHM13,se,100,98.6145,88.5557,1128,20.609,11.2753
minimap2,map,sim4,CHM13,se,150,99.3681,91.1295,1983,21.971,11.2626
minimap2,map,sim4,CHM13,se,200,99.4564,92.1693,2725,23.429,11.2167
minimap2,map,sim4,CHM13,se,300,99.4059,93.1969,4294,25.229,11.2724
minimap2,map,sim4,CHM13,se,500,99.1859,94.2034,7236,30.953,11.257
minimap2,map,sim5,CHM13,se,50,78.9254,67.3724,544,17.572,11.5133
minimap2,map,sim5,CHM13,se,75,93.8291,82.5262,1406,18.756,11.3878
minimap2,map,sim5,CHM13,se,100,96.9074,86.8875,2197,20.182,11.3306
minimap2,map,sim5,CHM13,se,150,98.6709,90.3203,3715,22.001,11.2892
minimap2,map,sim5,CHM13,se,200,98.9637,91.5881,5221,23.039,11.2185
minimap2,map,sim5,CHM13,se,300,98.866,92.6531,8108,25.317,11.2895
minimap2,map,sim5,CHM13,se,500,98.4823,93.4961,13391,30.683,11.2563
strobealign-0.14.0,align,sim3,rye,se,50,95.1928,45.8151,1655,11.89,33.3388
strobealign-0.14.0,align,sim3,rye,se,75,98.4406,60.7522,1731,13.80,33.3295
strobealign-0.14.0,align,sim3,rye,se,100,99.3463,70.094,1950,14.19,33.3718
strobealign-0.14.0,align,sim3,rye,se,150,99.7309,81.2559,2228,15.29,33.4061
strobealign-0.14.0,align,sim3,rye,se,200,99.7494,86.6965,2458,18.68,33.443
strobealign-0.14.0,align,sim3,rye,se,300,99.7016,91.2991,2978,29.56,33.4432
strobealign-0.14.0,align,sim3,rye,se,500,99.5917,94.2886,4083,43.36,24.9696
strobealign-0.14.0,align,sim4,rye,se,50,93.3337,42.6625,3140,11.61,33.3355
strobealign-0.14.0,align,sim4,rye,se,75,97.8054,57.5864,3507,14.36,33.3294
strobealign-0.14.0,align,sim4,rye,se,100,98.725,66.7424,3617,15.78,33.3719
strobealign-0.14.0,align,sim4,rye,se,150,99.3147,78.3845,4211,18.60,33.4053
strobealign-0.14.0,align,sim4,rye,se,200,99.473,84.489,4649,24.80,33.4425
strobealign-0.14.0,align,sim4,rye,se,300,99.4261,89.7643,5726,39.92,33.4431
strobealign-0.14.0,align,sim4,rye,se,500,99.2086,93.2636,7914,66.52,24.9695
strobealign-0.14.0,align,sim5,rye,se,50,91.0989,41.4166,6321,11.41,33.3398
strobealign-0.14.0,align,sim5,rye,se,75,95.9448,56.0026,6582,14.35,33.3294
strobealign-0.14.0,align,sim5,rye,se,100,97.0284,64.8647,7349,16.07,33.3709
strobealign-0.14.0,align,sim5,rye,se,150,97.8447,76.3539,8262,19.37,33.4061
strobealign-0.14.0,align,sim5,rye,se,200,98.4935,82.66,9311,27.52,33.4422
strobealign-0.14.0,align,sim5,rye,se,300,98.8404,88.5829,11311,49.59,33.4433
strobealign-0.14.0,align,sim5,rye,se,500,98.4533,92.1433,15461,98.23,24.9716
strobealign-mcs-022a721,align,sim3,rye,se,50,97.9858,46.8946,1655,15.19,33.3001
strobealign-mcs-022a721,align,sim3,rye,se,75,99.72,61.1039,1731,14.61,33.3744
strobealign-mcs-022a721,align,sim3,rye,se,100,99.8024,70.491,1950,14.08,33.4249
strobealign-mcs-022a721,align,sim3,rye,se,150,99.777,81.2718,2228,17.18,33.4092
strobealign-mcs-022a721,align,sim3,rye,se,200,99.7542,86.8143,2458,22.26,33.4583
strobealign-mcs-022a721,align,sim3,rye,se,300,99.7022,91.5148,2978,31.65,33.4438
strobealign-mcs-022a721,align,sim3,rye,se,500,99.5917,94.4119,4083,43.34,25.0102
strobealign-mcs-022a721,align,sim4,rye,se,50,98.0661,44.8805,3140,15.14,33.3012
strobealign-mcs-022a721,align,sim4,rye,se,75,99.4371,58.7507,3507,15.51,33.3742
strobealign-mcs-022a721,align,sim4,rye,se,100,99.6364,67.929,3617,16.31,33.4249
strobealign-mcs-022a721,align,sim4,rye,se,150,99.5783,78.8773,4211,21.08,33.4092
strobealign-mcs-022a721,align,sim4,rye,se,200,99.5351,84.8656,4649,28.30,33.459
strobealign-mcs-022a721,align,sim4,rye,se,300,99.4274,90.1346,5726,41.77,33.4435
strobealign-mcs-022a721,align,sim4,rye,se,500,99.2086,93.4565,7914,65.81,25.0104
strobealign-mcs-022a721,align,sim5,rye,se,50,97.5622,43.6516,6321,15.28,33.3013
strobealign-mcs-022a721,align,sim5,rye,se,75,98.1018,57.2285,6582,15.64,33.374
strobealign-mcs-022a721,align,sim5,rye,se,100,99.1696,66.325,7349,16.77,33.4249
strobealign-mcs-022a721,align,sim5,rye,se,150,99.1429,77.3142,8262,22.17,33.4082
strobealign-mcs-022a721,align,sim5,rye,se,200,99.0594,83.4036,9311,31.69,33.4582
strobealign-mcs-022a721,align,sim5,rye,se,300,98.8687,89.008,11311,51.64,33.4442
strobealign-mcs-022a721,align,sim5,rye,se,500,98.4539,92.3936,15461,97.25,25.0104
strobealign-mcs-feed434,align,sim3,rye,se,50,96.0498,46.3314,1655,12.98,33.3659
strobealign-mcs-feed434,align,sim3,rye,se,75,98.561,60.8369,1731,14.42,33.3517
strobealign-mcs-feed434,align,sim3,rye,se,100,99.4285,70.1617,1950,14.56,33.3941
strobealign-mcs-feed434,align,sim3,rye,se,150,99.7494,81.2418,2228,15.58,33.43
strobealign-mcs-feed434,align,sim3,rye,se,200,99.7517,86.6758,2458,19.16,33.4649
strobealign-mcs-feed434,align,sim3,rye,se,300,99.7016,91.2768,2978,29.79,33.466
strobealign-mcs-feed434,align,sim3,rye,se,500,99.5917,94.2576,4083,44.04,25.0052
strobealign-mcs-feed434,align,sim4,rye,se,50,95.4528,43.7105,3140,12.81,33.3635
strobealign-mcs-feed434,align,sim4,rye,se,75,98.3332,57.9657,3507,15.24,33.3514
strobealign-mcs-feed434,align,sim4,rye,se,100,99.1863,67.0573,3617,16.36,33.3952
strobealign-mcs-feed434,align,sim4,rye,se,150,99.487,78.4989,4211,18.99,33.4301
strobealign-mcs-feed434,align,sim4,rye,se,200,99.5215,84.5195,4649,25.19,33.4647
strobealign-mcs-feed434,align,sim4,rye,se,300,99.4271,89.7726,5726,39.68,33.4649
strobealign-mcs-feed434,align,sim4,rye,se,500,99.2086,93.2066,7914,65.84,25.0073
strobealign-mcs-feed434,align,sim5,rye,se,50,93.5969,42.4921,6321,12.56,33.367
strobealign-mcs-feed434,align,sim5,rye,se,75,96.7364,56.3879,6582,15.23,33.3517
strobealign-mcs-feed434,align,sim5,rye,se,100,97.894,65.2949,7349,16.63,33.3938
strobealign-mcs-feed434,align,sim5,rye,se,150,98.5342,76.7606,8262,19.93,33.4273
strobealign-mcs-feed434,align,sim5,rye,se,200,98.8285,82.8547,9311,28.19,33.465
strobealign-mcs-feed434,align,sim5,rye,se,300,98.8577,88.5582,11311,48.63,33.464
strobealign-mcs-feed434,align,sim5,rye,se,500,98.4538,92.1706,15461,95.94,25.0115
bwamem,align,sim3,rye,se,50,99.6162,48.866,1655,72.293,22.7204
bwamem,align,sim3,rye,se,75,99.7679,63.4266,1731,57.893,19.2496
bwamem,align,sim3,rye,se,100,99.8008,72.8129,1950,64.344,16.3272
bwamem,align,sim3,rye,se,150,99.7772,83.0914,2228,85.631,14.1655
bwamem,align,sim3,rye,se,200,99.7542,88.0785,2458,110.753,13.3682
bwamem,align,sim3,rye,se,300,99.7022,92.3377,2978,174.655,12.7807
bwamem,align,sim3,rye,se,500,99.5917,94.8794,4083,313.292,12.5668
bwamem,align,sim4,rye,se,50,98.5687,47.4363,3140,63.135,22.3028
bwamem,align,sim4,rye,se,75,99.3511,62.1277,3507,66.180,19.4922
bwamem,align,sim4,rye,se,100,99.6019,71.5463,3617,73.896,16.7294
bwamem,align,sim4,rye,se,150,99.5785,82.1711,4211,130.587,14.583
bwamem,align,sim4,rye,se,200,99.5351,87.3826,4649,162.026,13.6985
bwamem,align,sim4,rye,se,300,99.4274,91.8334,5726,245.549,12.9889
bwamem,align,sim4,rye,se,500,99.2086,94.4707,7914,444.834,12.6133
bwamem,align,sim5,rye,se,50,96.0391,46.0166,6321,67.539,22.0759
bwamem,align,sim5,rye,se,75,97.5699,60.4524,6582,65.672,19.4679
bwamem,align,sim5,rye,se,100,98.3485,69.8861,7349,80.949,16.8326
bwamem,align,sim5,rye,se,150,99.1179,80.6512,8262,131.963,14.7307
bwamem,align,sim5,rye,se,200,99.065,85.961,9311,158.847,13.8156
bwamem,align,sim5,rye,se,300,98.8689,90.7772,11311,249.585,13.0532
bwamem,align,sim5,rye,se,500,98.4539,93.5747,15461,444.424,12.6504
minimap2,align,sim3,rye,se,50,83.158,43.0744,1655,33.190,20.813
minimap2,align,sim3,rye,se,75,93.9857,60.5671,1731,41.732,20.711
minimap2,align,sim3,rye,se,100,96.962,70.5512,1950,51.258,20.3956
minimap2,align,sim3,rye,se,150,98.9008,81.2818,2228,55.486,20.1564
minimap2,align,sim3,rye,se,200,99.44,86.5521,2458,67.072,19.9696
minimap2,align,sim3,rye,se,300,99.6498,91.4221,2978,91.871,19.8484
minimap2,align,sim3,rye,se,500,99.5894,94.5048,4083,164.557,19.734
minimap2,align,sim4,rye,se,50,78.4107,38.7319,3140,30.246,20.7533
minimap2,align,sim4,rye,se,75,93.2531,57.9022,3507,37.601,20.6574
minimap2,align,sim4,rye,se,100,96.9609,68.4314,3617,49.679,20.3994
minimap2,align,sim4,rye,se,150,98.9194,79.6558,4211,55.444,20.1604
minimap2,align,sim4,rye,se,200,99.3333,85.352,4649,63.930,19.98
minimap2,align,sim4,rye,se,300,99.405,90.5578,5726,92.375,19.8327
minimap2,align,sim4,rye,se,500,99.2081,93.9062,7914,164.672,19.7101
minimap2,align,sim5,rye,se,50,76.088,37.4636,6321,36.448,20.6707
minimap2,align,sim5,rye,se,75,91.0783,56.1209,6582,36.269,20.6358
minimap2,align,sim5,rye,se,100,95.2677,66.5677,7349,42.514,20.3879
minimap2,align,sim5,rye,se,150,98.1608,78.1254,8262,52.426,20.1689
minimap2,align,sim5,rye,se,200,98.7847,84.0076,9311,65.242,19.987
minimap2,align,sim5,rye,se,300,98.8365,89.3986,11311,90.545,19.832
minimap2,align,sim5,rye,se,500,98.453,92.6134,15461,160.318,19.6953
strobealign-0.14.0,map,sim3,rye,se,50,95.1928,41.127,284,9.52,33.3384
strobealign-0.14.0,map,sim3,rye,se,75,98.4406,54.9403,450,10.03,33.3294
strobealign-0.14.0,map,sim3,rye,se,100,99.3463,64.1272,676,9.06,33.3719
strobealign-0.14.0,map,sim3,rye,se,150,99.7309,76.744,992,8.99,33.4057
strobealign-0.14.0,map,sim3,rye,se,200,99.7494,83.1689,1339,10.26,33.4432
strobealign-0.14.0,map,sim3,rye,se,300,99.7016,88.4705,2064,16.34,33.443
strobealign-0.14.0,map,sim3,rye,se,500,99.5917,92.3715,3549,18.88,24.9697
strobealign-0.14.0,map,sim4,rye,se,50,93.3337,37.6405,410,8.77,33.3385
strobealign-0.14.0,map,sim4,rye,se,75,97.8054,50.6003,873,9.20,33.3293
strobealign-0.14.0,map,sim4,rye,se,100,98.725,58.9625,1130,8.35,33.3714
strobealign-0.14.0,map,sim4,rye,se,150,99.3147,72.0171,1771,7.65,33.4058
strobealign-0.14.0,map,sim4,rye,se,200,99.473,79.1487,2360,8.65,33.443
strobealign-0.14.0,map,sim4,rye,se,300,99.4261,85.4018,3939,13.78,33.4434
strobealign-0.14.0,map,sim4,rye,se,500,99.2086,89.9476,6692,15.33,24.9694
strobealign-0.14.0,map,sim5,rye,se,50,91.0989,36.5354,868,8.42,33.3386
strobealign-0.14.0,map,sim5,rye,se,75,95.9448,49.1267,1585,8.88,33.3283
strobealign-0.14.0,map,sim5,rye,se,100,97.0284,57.329,2246,8.08,33.3711
strobealign-0.14.0,map,sim5,rye,se,150,97.8447,70.058,3379,7.63,33.4011
strobealign-0.14.0,map,sim5,rye,se,200,98.4935,77.0312,4599,8.27,33.4391
strobealign-0.14.0,map,sim5,rye,se,300,98.8404,83.8946,7500,13.43,33.442
strobealign-0.14.0,map,sim5,rye,se,500,98.4533,88.4658,12965,15.20,24.9686
strobealign-mcs-022a721,map,sim3,rye,se,50,97.9858,41.7799,1445,12.15,33.3
strobealign-mcs-022a721,map,sim3,rye,se,75,99.72,54.9331,586,10.30,33.3695
strobealign-mcs-022a721,map,sim3,rye,se,100,99.8024,64.7358,1638,8.83,33.4249
strobealign-mcs-022a721,map,sim3,rye,se,150,99.777,76.7588,1196,11.13,33.4091
strobealign-mcs-022a721,map,sim3,rye,se,200,99.7542,83.4207,1511,14.25,33.4576
strobealign-mcs-022a721,map,sim3,rye,se,300,99.7022,89.164,2219,20.13,33.4441
strobealign-mcs-022a721,map,sim3,rye,se,500,99.5917,92.8824,3676,22.39,25.0092
strobealign-mcs-022a721,map,sim4,rye,se,50,98.0661,38.7606,2724,11.27,33.301
strobealign-mcs-022a721,map,sim4,rye,se,75,99.4371,51.1004,1171,9.46,33.3734
strobealign-mcs-022a721,map,sim4,rye,se,100,99.6364,60.5279,3108,8.37,33.4238
strobealign-mcs-022a721,map,sim4,rye,se,150,99.5783,72.4088,2193,10.38,33.4092
strobealign-mcs-022a721,map,sim4,rye,se,200,99.5351,79.6645,2726,13.06,33.4593
strobealign-mcs-022a721,map,sim4,rye,se,300,99.4274,86.2703,4262,18.77,33.4442
strobealign-mcs-022a721,map,sim4,rye,se,500,99.2086,90.6632,7006,21.23,25.0103
strobealign-mcs-022a721,map,sim5,rye,se,50,97.5622,37.7108,5440,10.95,33.3011
strobealign-mcs-022a721,map,sim5,rye,se,75,98.1018,49.7405,2126,9.37,33.3743
strobealign-mcs-022a721,map,sim5,rye,se,100,99.1696,58.9858,6265,8.27,33.425
strobealign-mcs-022a721,map,sim5,rye,se,150,99.1429,70.7229,4274,10.26,33.4079
strobealign-mcs-022a721,map,sim5,rye,se,200,99.0594,77.8418,5412,13.09,33.4582
strobealign-mcs-022a721,map,sim5,rye,se,300,98.8687,84.7584,8207,18.29,33.4441
strobealign-mcs-022a721,map,sim5,rye,se,500,98.4539,89.1934,13671,20.82,25.0102
strobealign-mcs-feed434,map,sim3,rye,se,50,96.0498,41.457,494,10.60,33.3657
strobealign-mcs-feed434,map,sim3,rye,se,75,98.561,55.0363,488,10.73,33.3506
strobealign-mcs-feed434,map,sim3,rye,se,100,99.4285,64.143,754,9.78,33.3951
strobealign-mcs-feed434,map,sim3,rye,se,150,99.7494,76.7356,1127,9.27,33.4288
strobealign-mcs-feed434,map,sim3,rye,se,200,99.7517,83.1097,1450,10.67,33.4641
strobealign-mcs-feed434,map,sim3,rye,se,300,99.7016,88.4258,2185,16.74,33.4661
strobealign-mcs-feed434,map,sim3,rye,se,500,99.5917,92.3103,3635,19.47,25.0045
strobealign-mcs-feed434,map,sim4,rye,se,50,95.4528,38.3149,818,9.53,33.3656
strobealign-mcs-feed434,map,sim4,rye,se,75,98.3332,50.8836,974,9.81,33.3531
strobealign-mcs-feed434,map,sim4,rye,se,100,99.1863,59.1762,1307,8.83,33.3949
strobealign-mcs-feed434,map,sim4,rye,se,150,99.487,72.0489,2025,8.08,33.4301
strobealign-mcs-feed434,map,sim4,rye,se,200,99.5215,79.1323,2615,8.97,33.4649
strobealign-mcs-feed434,map,sim4,rye,se,300,99.4271,85.3573,4173,14.42,33.4652
strobealign-mcs-feed434,map,sim4,rye,se,500,99.2086,89.8773,6908,16.43,25.0061
strobealign-mcs-feed434,map,sim5,rye,se,50,93.5969,37.2801,1720,9.42,33.3647
strobealign-mcs-feed434,map,sim5,rye,se,75,96.7364,49.442,1799,9.56,33.3518
strobealign-mcs-feed434,map,sim5,rye,se,100,97.894,57.6803,2599,8.61,33.3937
strobealign-mcs-feed434,map,sim5,rye,se,150,98.5342,70.32,3945,8.12,33.4301
strobealign-mcs-feed434,map,sim5,rye,se,200,98.8285,77.1791,5165,8.76,33.4649
strobealign-mcs-feed434,map,sim5,rye,se,300,98.8577,83.8618,8048,13.79,33.4649
strobealign-mcs-feed434,map,sim5,rye,se,500,98.4538,88.389,13434,15.71,25.0056
minimap2,map,sim3,rye,se,50,83.1584,37.6356,170,26.403,20.0378
minimap2,map,sim3,rye,se,75,93.9857,54.2032,385,34.148,19.9773
minimap2,map,sim3,rye,se,100,96.9621,64.3684,636,34.844,19.8195
minimap2,map,sim3,rye,se,150,98.9008,76.1801,1063,39.025,19.6826
minimap2,map,sim3,rye,se,200,99.44,82.5796,1424,42.642,19.5663
minimap2,map,sim3,rye,se,300,99.6498,88.956,2155,50.959,19.5502
minimap2,map,sim3,rye,se,500,99.5894,93.3065,3661,81.074,19.5107
minimap2,map,sim4,rye,se,50,78.4125,33.6447,241,26.718,20.0139
minimap2,map,sim4,rye,se,75,93.2534,50.8652,751,30.196,19.9495
minimap2,map,sim4,rye,se,100,96.9614,61.2776,1101,31.626,19.8237
minimap2,map,sim4,rye,se,150,98.9194,73.5246,1923,34.109,19.6725
minimap2,map,sim4,rye,se,200,99.3333,80.4533,2577,37.729,19.5678
minimap2,map,sim4,rye,se,300,99.405,87.4078,4149,47.130,19.51
minimap2,map,sim4,rye,se,500,99.2081,92.3242,6959,72.182,19.4635
minimap2,map,sim5,rye,se,50,76.0931,32.5545,511,27.603,19.9641
minimap2,map,sim5,rye,se,75,91.0792,49.3662,1362,31.513,19.9347
minimap2,map,sim5,rye,se,100,95.2685,59.7067,2196,31.816,19.8144
minimap2,map,sim5,rye,se,150,98.1613,72.2177,3723,34.401,19.6675
minimap2,map,sim5,rye,se,200,98.7851,79.2714,5091,40.405,19.5731
minimap2,map,sim5,rye,se,300,98.8365,86.3598,8001,50.580,19.5115
minimap2,map,sim5,rye,se,500,98.453,91.3061,13550,69.035,19.4551
strobealign-0.14.0,align,sim3,drosophila,pe,50,99.68485,90.3354,3262,6.30,0.973713
strobealign-0.14.0,align,sim3,drosophila,pe,75,99.8138,91.6398,3577,7.43,1.0112
strobealign-0.14.0,align,sim3,drosophila,pe,100,99.8043,92.37945,3873,9.08,1.04401
strobealign-0.14.0,align,sim3,drosophila,pe,150,99.78395,93.2242,4299,12.40,1.16408
strobealign-0.14.0,align,sim3,drosophila,pe,200,99.74355,93.52555,5116,15.62,1.27407
strobealign-0.14.0,align,sim3,drosophila,pe,300,99.69515,95.38125,6097,23.25,1.48167
strobealign-0.14.0,align,sim3,drosophila,pe,500,99.5807,95.73155,8336,43.72,1.75058
strobealign-0.14.0,align,sim4,drosophila,pe,50,98.87295,89.43415,6008,6.55,0.948414
strobealign-0.14.0,align,sim4,drosophila,pe,75,99.61345,91.3445,6411,7.57,0.993183
strobealign-0.14.0,align,sim4,drosophila,pe,100,99.62255,92.11185,6989,9.06,1.04789
strobealign-0.14.0,align,sim4,drosophila,pe,150,99.5896,92.93845,8122,12.68,1.18173
strobealign-0.14.0,align,sim4,drosophila,pe,200,99.5448,93.26665,9089,16.54,1.29614
strobealign-0.14.0,align,sim4,drosophila,pe,300,99.43065,95.03055,11387,30.36,1.522
strobealign-0.14.0,align,sim4,drosophila,pe,500,99.21995,95.29595,15566,72.64,1.77149
strobealign-0.14.0,align,sim5,drosophila,pe,50,97.05785,87.58535,12134,6.69,0.953316
strobealign-0.14.0,align,sim5,drosophila,pe,75,98.4902,90.1271,12919,7.85,1.01399
strobealign-0.14.0,align,sim5,drosophila,pe,100,98.9495,91.27745,14215,9.31,1.06136
strobealign-0.14.0,align,sim5,drosophila,pe,150,99.14305,92.34365,16169,13.09,1.18652
strobealign-0.14.0,align,sim5,drosophila,pe,200,99.0584,92.6491,18322,19.22,1.29217
strobealign-0.14.0,align,sim5,drosophila,pe,300,98.86755,94.42885,22644,41.75,1.54507
strobealign-0.14.0,align,sim5,drosophila,pe,500,98.5458,94.46245,29084,97.28,1.68457
strobealign-mcs-022a721,align,sim3,drosophila,pe,50,99.80845,90.49635,3262,7.00,0.984428
strobealign-mcs-022a721,align,sim3,drosophila,pe,75,99.8173,91.67255,3577,8.28,0.995293
strobealign-mcs-022a721,align,sim3,drosophila,pe,100,99.80545,92.4203,3873,9.31,1.02573
strobealign-mcs-022a721,align,sim3,drosophila,pe,150,99.7841,93.2202,4299,12.65,1.12605
strobealign-mcs-022a721,align,sim3,drosophila,pe,200,99.7439,93.56075,5116,15.89,1.24693
strobealign-mcs-022a721,align,sim3,drosophila,pe,300,99.69515,95.37105,6097,24.69,1.49382
strobealign-mcs-022a721,align,sim3,drosophila,pe,500,99.58075,95.747,8336,45.49,1.74909
strobealign-mcs-022a721,align,sim4,drosophila,pe,50,99.555,90.09435,6008,7.37,0.965538
strobealign-mcs-022a721,align,sim4,drosophila,pe,75,99.6653,91.4323,6411,8.69,1.0034
strobealign-mcs-022a721,align,sim4,drosophila,pe,100,99.6501,92.1335,6989,9.65,1.02904
strobealign-mcs-022a721,align,sim4,drosophila,pe,150,99.59355,92.962,8122,13.77,1.12593
strobealign-mcs-022a721,align,sim4,drosophila,pe,200,99.54555,93.3136,9089,18.88,1.24273
strobealign-mcs-022a721,align,sim4,drosophila,pe,300,99.43065,95.029,11387,33.61,1.492
strobealign-mcs-022a721,align,sim4,drosophila,pe,500,99.21995,95.32545,15566,76.38,1.76856
strobealign-mcs-022a721,align,sim5,drosophila,pe,50,98.24625,88.52875,12134,7.57,0.940456
strobealign-mcs-022a721,align,sim5,drosophila,pe,75,98.65375,90.3218,12919,9.11,0.99564
strobealign-mcs-022a721,align,sim5,drosophila,pe,100,99.1252,91.4404,14215,10.25,1.03081
strobealign-mcs-022a721,align,sim5,drosophila,pe,150,99.1855,92.42415,16169,14.92,1.12344
strobealign-mcs-022a721,align,sim5,drosophila,pe,200,99.08195,92.68065,18322,22.47,1.26651
strobealign-mcs-022a721,align,sim5,drosophila,pe,300,98.86775,94.43295,22644,46.73,1.50531
strobealign-mcs-022a721,align,sim5,drosophila,pe,500,98.5458,94.4707,29084,105.98,1.64503
strobealign-mcs-feed434,align,sim3,drosophila,pe,50,99.7861,90.44215,3262,6.49,0.978226
strobealign-mcs-feed434,align,sim3,drosophila,pe,75,99.81675,91.64615,3577,7.67,1.0138
strobealign-mcs-feed434,align,sim3,drosophila,pe,100,99.80535,92.39595,3873,9.31,1.04261
strobealign-mcs-feed434,align,sim3,drosophila,pe,150,99.78405,93.22,4299,12.32,1.14529
strobealign-mcs-feed434,align,sim3,drosophila,pe,200,99.74355,93.5391,5116,15.41,1.24694
strobealign-mcs-feed434,align,sim3,drosophila,pe,300,99.69515,95.3544,6097,23.40,1.49347
strobealign-mcs-feed434,align,sim3,drosophila,pe,500,99.5807,95.7245,8336,43.21,1.77003
strobealign-mcs-feed434,align,sim4,drosophila,pe,50,99.4119,89.94485,6008,6.82,0.955952
strobealign-mcs-feed434,align,sim4,drosophila,pe,75,99.65585,91.40085,6411,7.61,1.00617
strobealign-mcs-feed434,align,sim4,drosophila,pe,100,99.64875,92.134,6989,9.21,1.03141
strobealign-mcs-feed434,align,sim4,drosophila,pe,150,99.59305,92.9619,8122,12.67,1.15259
strobealign-mcs-feed434,align,sim4,drosophila,pe,200,99.5451,93.30895,9089,16.36,1.25024
strobealign-mcs-feed434,align,sim4,drosophila,pe,300,99.43065,95.0156,11387,30.02,1.50016
strobealign-mcs-feed434,align,sim4,drosophila,pe,500,99.21995,95.29965,15566,70.39,1.79301
strobealign-mcs-feed434,align,sim5,drosophila,pe,50,97.79075,88.2194,12134,6.86,0.952343
strobealign-mcs-feed434,align,sim5,drosophila,pe,75,98.5958,90.2121,12919,7.79,1.0196
strobealign-mcs-feed434,align,sim5,drosophila,pe,100,99.03015,91.35185,14215,9.43,1.05852
strobealign-mcs-feed434,align,sim5,drosophila,pe,150,99.18395,92.3964,16169,13.09,1.14338
strobealign-mcs-feed434,align,sim5,drosophila,pe,200,99.08125,92.66745,18322,19.30,1.26709
strobealign-mcs-feed434,align,sim5,drosophila,pe,300,98.86775,94.4242,22644,41.20,1.52143
strobealign-mcs-feed434,align,sim5,drosophila,pe,500,98.5458,94.4751,29084,93.86,1.67785
bwamem,align,sim3,drosophila,pe,50,99.7669,90.4915,3262,19.390,2.07869
bwamem,align,sim3,drosophila,pe,75,99.8128,91.73235,3577,21.431,1.51247
bwamem,align,sim3,drosophila,pe,100,99.80635,92.42745,3873,24.121,1.20109
bwamem,align,sim3,drosophila,pe,150,99.78505,93.2454,4299,33.851,0.973251
bwamem,align,sim3,drosophila,pe,200,99.7442,93.56395,5116,44.714,0.906433
bwamem,align,sim3,drosophila,pe,300,99.69515,95.4086,6097,73.173,0.858608
bwamem,align,sim3,drosophila,pe,500,99.58065,95.73675,8336,134.633,0.854736
bwamem,align,sim4,drosophila,pe,50,99.3206,90.01905,6008,20.090,2.09571
bwamem,align,sim4,drosophila,pe,75,99.62745,91.41475,6411,23.589,1.55205
bwamem,align,sim4,drosophila,pe,100,99.64935,92.183,6989,27.145,1.2326
bwamem,align,sim4,drosophila,pe,150,99.5939,92.9699,8122,40.383,0.989212
bwamem,align,sim4,drosophila,pe,200,99.54555,93.28015,9089,56.109,0.918114
bwamem,align,sim4,drosophila,pe,300,99.43065,95.0347,11387,95.217,0.859982
bwamem,align,sim4,drosophila,pe,500,99.21995,95.33095,15566,179.778,0.852119
bwamem,align,sim5,drosophila,pe,50,97.44005,88.0996,12134,19.786,2.07002
bwamem,align,sim5,drosophila,pe,75,98.35265,90.063,12919,23.901,1.55079
bwamem,align,sim5,drosophila,pe,100,98.8894,91.25295,14215,27.811,1.23919
bwamem,align,sim5,drosophila,pe,150,99.18135,92.3238,16169,41.175,1.00364
bwamem,align,sim5,drosophila,pe,200,99.07855,92.5206,18322,57.760,0.928844
bwamem,align,sim5,drosophila,pe,300,98.86775,94.19565,22644,98.818,0.880791
bwamem,align,sim5,drosophila,pe,500,98.5458,94.35745,29084,173.168,0.886036
minimap2,align,sim3,drosophila,pe,50,97.7945,88.31245,3262,9.361,1.81404
minimap2,align,sim3,drosophila,pe,75,99.6926,91.3942,3577,11.198,1.76724
minimap2,align,sim3,drosophila,pe,100,99.79365,92.2979,3873,12.232,1.57046
minimap2,align,sim3,drosophila,pe,150,99.78415,93.21025,4299,15.682,1.3562
minimap2,align,sim3,drosophila,pe,200,99.74415,93.4795,5116,22.002,1.25332
minimap2,align,sim3,drosophila,pe,300,99.6951,95.29185,6097,27.320,1.2136
minimap2,align,sim3,drosophila,pe,500,99.5806,95.4867,8336,69.174,1.24143
minimap2,align,sim4,drosophila,pe,50,94.1595,84.88995,6008,9.244,1.80537
minimap2,align,sim4,drosophila,pe,75,99.04195,90.6511,6411,11.384,1.7435
minimap2,align,sim4,drosophila,pe,100,99.5591,92.02535,6989,12.837,1.58963
minimap2,align,sim4,drosophila,pe,150,99.5915,92.9701,8122,16.108,1.40784
minimap2,align,sim4,drosophila,pe,200,99.54535,93.2299,9089,21.824,1.22556
minimap2,align,sim4,drosophila,pe,300,99.43065,94.91995,11387,27.134,1.26545
minimap2,align,sim4,drosophila,pe,500,99.21995,95.06185,15566,66.948,1.23857
minimap2,align,sim5,drosophila,pe,50,91.6492,82.482,12134,9.502,1.79015
minimap2,align,sim5,drosophila,pe,75,97.24085,88.8155,12919,11.790,1.8122
